target,text,reason,lang_is_en
0,"mac, i miss you  wake up..",non_english; ,False
0,chin hay visitaaa   te toco suelo angie ,non_english; ,False
4,@DebraLopez thanks! &amp; feel better!! ,non_english; ,False
0,i'm really not well ,non_english; ,False
0,"te falar, que eu tÃ´ com dÃ³ do theo fuma1becker    #FREETHEOBECKER",non_english; ,False
0,"i miss you, mohawk ",non_english; ,False
0,@TheLDP ah im kinda uhh sick lmao xD i lost my voice ,non_english; ,False
4,OHMYGOD. I can google myself ,non_english; ,False
0,@MagicalMegatron dude raddest picture ever. I miss u ,non_english; ,False
0,Glad Lee Kuan Yew doesnât want to see Lim Kit Siang  http://bit.ly/152vCc @JohnOng @demonick @skyburial @kyspeaks @nikicheong,non_english; ,False
4,@Liishaa thanks! ,non_english; ,False
4,Watching Mall Cop ,duplicate_text; ,True
0,@patkSTEREOS I miss you ,non_english; ,False
4,http://twitpic.com/68v7q - Our trademark double kissie! ,non_english; ,False
4,@omggitskristin nuh uh. you are a summer person. like me ,non_english; ,False
0,i'm missing my aien so much ,non_english; ,False
0,statisticssssssssssss ,non_english; ,False
4,@LC_xO0 I LOVE YOUUUUU RIGHT BACKKKKKK ,non_english; ,False
0,?ï¿½ nh?n ???c bonus r?i. Ch?c ch? ?? bï¿½ vï¿½o kho?n unpaid leave ,non_english; ,False
4,KeishaFN: HEY BABYYYY WHY ARE YA TREATIN' ME BADDD? ,non_english; ,False
0,@soBOMB i knoooo lol ,non_english; ,False
0,@ktjbpa2006 it doesn't work right? WHAT THE HECK ,non_english; ,False
0,cat nap didn't help ,non_english; ,False
0,My internet is gone ,non_english; ,False
4,Plone 3.3rc3 testen ,non_english; ,False
4,@IsobelWren Yes? ,non_english; ,False
0,@nanashambles the truth is aku ga tau caranya add contact ,non_english; ,False
4,Hanging out with my boo Erika today!!!!! ,non_english; ,False
4,goodnight ,non_english; ,False
4,@ccmaine One word: Ambien. ,non_english; ,False
0,So upset that spring break is like over ,non_english; ,False
4,@julia062 Oh! I like Wo De Kuai Lai. Haha. What's your multiply? ,non_english; ,False
0,i feel like i haven't twittered all day. ,non_english; ,False
4,@Shareka Happy birthday! ,non_english; ,False
0,Melissa is making me cry ,non_english; ,False
4,@kooksters Hi kuya sonny  champion na lakers hehe  kmusta kyo? ,non_english; ,False
4,just got Twitter  ,non_english; ,False
0,is @ work... ,non_english; ,False
0,I don't wanna go back to work ,non_english; ,False
0,@diddlez you has a bad timings ,non_english; ,False
0,@kiD_Myst3ry i bet u dont remember me ,non_english; ,False
0,I dont wanna grow old ,non_english; ,False
4,"@_ironMike no ironMike, YOU'RE THE BIG BALLER.   i can pick you up now HAHAHA (:",non_english; ,False
4,"@cbcradio um, via tweetdeck? ",non_english; ,False
4,@nicksantino ..ngl i'd take you over rpatts anyday ,non_english; ,False
4,por fin viernesssssssssssssssssssssssssssssssss... ,non_english; ,False
4,"@kelseyxxpaige &amp; @shiriceonfire jk.  &amp; get it, get it!  *your so hot&amp;cold.&lt;|3",non_english; ,False
4,@katrinvillaraza New love!? REALLY? ,non_english; ,False
0,"its quite depressing, tbh. ",non_english; ,False
0,@ashleeboof we = no longer friends ,non_english; ,False
4,mmmmm pappi mmmm. my baby's bringing me a big huge salad.  im sooo excited!,non_english; ,False
0,@katieinthehat Oh dear - your weekend not as wonderful?  (Norfolk?),non_english; ,False
4,had a haircut ,non_english; ,False
4,@kayla_elyse Thanks! ,non_english; ,False
4,@dainiesaur HUGGG!! will do ,non_english; ,False
0,i need a hug ,non_english; ,False
0,"@Megannjane you gave me your swine flu, godammit. ",non_english; ,False
4,New Moon looks too goood!  I'm so stoked haha,non_english; ,False
4,Listening to music ,duplicate_text; ,True
0,i need to get to 3.000!!!! ,non_english; ,False
0,god damn it...six flags today  fml,non_english; ,False
4,@smoshian hahaha yeah you're right ,non_english; ,False
0,@charlieskies you dead? ,non_english; ,False
4,Watching Mall Cop ,duplicate_text; ,True
0,Should have fucking registered for delf ,non_english; ,False
4,@AmandaJMichalka Hey ,non_english; ,False
0,I'm FREEZING!!!!! I need a HUG  HALATANG WALNG MAGAWA!!!! Hahaha,non_english; ,False
4,@nemoniknemonik About time! ,non_english; ,False
4,Had FUN today! hahaha. I saw @angelbadaw at woodridge  ily pat! ,non_english; ,False
4,@Ahmad_Alharthi ØªÙØª Ø§ÙØªØ¬Ø±Ø¨Ø© Ø¨ÙØ¬Ø§Ø­ ,non_english; ,False
4,@alexgzz thanks deja lo reviso ,non_english; ,False
0,"my laptop is slow, and I don't have my desk (and desktop) setup yet ",non_english; ,False
4,Hat W Lan ,non_english; ,False
4,@smileybubbbles Lol i said i have mr.taylor 2 times O_O i gotta get offline before my grandma nags! Night for real i must get annoying ,non_english; ,False
0,Never went 2 sleep...  and i got class at 2... i need 2 do dis homework...errrr,non_english; ,False
0,awwww i lost a follower ,non_english; ,False
4,http://twitpic.com/6thoo - my smile technique  so you wont see my pimple. hahaa,non_english; ,False
4,is VERY drunkk.  xoxo ,non_english; ,False
0,"@ahavayafeh Aww, don't cry ",non_english; ,False
4,@israelod not to me  lol,non_english; ,False
0,"I'm working on working, but it's not working  ",non_english; ,False
0,daises are dieing every where.  ,non_english; ,False
0,@wtfoodge Me either. ,non_english; ,False
0,hmm i dont see stars 2nite ,non_english; ,False
4,its like mt tweet was never there ,non_english; ,False
0,I miss you!!! ,non_english; ,False
4,@brytnilyn you will tonight. ,non_english; ,False
4,JUST DYED MY HAIR BLACK. ,non_english; ,False
0,feels like I'm on punishment ,non_english; ,False
4,@mmitchelldaviss / http://bit.ly/13J5PU  / You might like this ,non_english; ,False
0,work til 9 ,non_english; ,False
0,http://www.dourfestival.be/fr/2009/byday i want to go. ,non_english; ,False
4,@lisamadanna i just wanted to know!!! ,non_english; ,False
4,@silverstein see you boys in sudbury!!!! ,non_english; ,False
0,VENTURES guitarist Dies at 75  #music http://bit.ly/cz9kJ,non_english; ,False
4,@djmisskai whats good lady?! ,non_english; ,False
0,i have a fever ,non_english; ,False
4,Video: MORE GLEE TO LOOK FORWARD TO! INTERESTING!  http://tumblr.com/xrc1wac35,non_english; ,False
0,@jdee313 Stranger...we had an agreement I thought?! ,non_english; ,False
4,@BobbyPYo haha I wish ,non_english; ,False
4,eating at gateway.. ,non_english; ,False
4,@Gingernyc it did indeed ,non_english; ,False
4,@jessiemona -- alrighty ,non_english; ,False
4,@MaheshKukreja You too sweetie ,non_english; ,False
0,told ya  FUCK ,non_english; ,False
4,"Love you, ICINGstores! ",non_english; ,False
0,@jenRIZZY @ night I hope cuz I workkkkk ,non_english; ,False
4,@leddy2286   http://twitpic.com/6tmkk,non_english; ,False
0,omfg the poor baby died ,non_english; ,False
4,@angieeLARHH hahaha lol yeah but its true ,non_english; ,False
4,@kellymisa hhhmmmm i see sayang talaga. . . i'll just buy another one on friday. . . ,non_english; ,False
4,@Ronjayy well thank you. i love u too ,non_english; ,False
4,Hope you did well ,non_english; ,False
0,@tweetiepies aww ,non_english; ,False
4,Hiya silver hair shampoo ,non_english; ,False
0,     I dont like this weekend.. Huhuhu ( (,non_english; ,False
